Case,Activity,Timestamp,Resource,label
686,Deliver card,2023-11-08 18:56:46.873,Manager-000006,
686,EVENT 13 END,2023-11-08 19:01:11.729,,
687,Check:homonymous,2023-11-08 20:14:14.590,Clerk-000006,homonymous Label(Activity:'Check for completeness')
687,New online application received,2023-11-08 20:14:14.590,,
687,Check:homonymous,2023-11-08 20:23:29.733,Clerk-000002,homonymous Label(Activity:'Perform checks')
687,Make decision,2023-11-08 20:42:02.194,Manager-000005,
687,Notify accept,2023-11-08 21:00:09.615,Manager-000006,
687,Deliver card,2023-11-08 21:00:35.616,Manager-000003,
687,EVENT 13 END,2023-11-08 21:23:22.476,,
688,Check for completeness,2023-11-08 22:10:57.615,Clerk-000002,
688,New online application received,2023-11-08 22:10:57.615,,
688,Perform checks,2023-11-08 22:36:10.216,Clerk-000004,
688,Make decision,2023-11-08 22:38:43.566,Manager-000004,
688,Notify accept,2023-11-08 22:43:51.385,Manager-000003,
688,Deliver card,2023-11-08 23:00:07.859,Manager-000002,
688,EVENT 13 END,2023-11-08 23:11:55.340,,
689,Check for completeness,2023-11-08 23:34:52.816,Clerk-000005,
689,New online application received,2023-11-08 23:34:52.816,,
689,Request info,2023-11-08 23:43:27.349,Manager-000006,
689,info received,2023-11-08 23:49:12.730,,
689,Check for completeness,2023-11-08 23:49:22.730,Clerk-000006,
689,Perform checks,2023-11-09 00:25:48.017,Clerk-000004,
689,Make decision,2023-11-09 00:28:42.102,Manager-000001,
689,notify reject,2023-11-09 00:48:41.964,Manager-000006,
689,review request received,2023-11-09 00:49:57.975,,
689,Check for completeness,2023-11-09 00:50:07.975,Clerk-000003,
689,Request info,2023-11-09 00:56:45.396,Manager-000005,
689,info received,2023-11-09 01:04:15.034,,
689,Check for completeness,2023-11-09 01:04:25.034,Clerk-000001,
689,Perform checks,2023-11-09 01:22:34.784,Clerk-000002,
689,Make decision,2023-11-09 01:27:22.706,Manager-000004,
689,Notify accept,2023-11-09 01:46:20.968,Manager-000001,
689,Deliver card,2023-11-09 01:47:49.893,Manager-000005,
689,EVENT 13 END,2023-11-09 01:57:07.069,,
690,Check for completeness,2023-11-09 01:00:36.407,Clerk-000005,
690,New online application received,2023-11-09 01:00:36.407,,
690,Perform checks,2023-11-09 01:37:20.952,Clerk-000006,
690,Make decision,2023-11-09 01:37:47.528,Manager-000003,
690,notify reject,2023-11-09 01:40:57.262,Manager-000002,
690,review request received,2023-11-09 01:45:07.214,,
690,Check for completeness,2023-11-09 01:45:17.214,Clerk-000004,
690,Request info,2023-11-09 01:46:31.415,Manager-000006,
690,info received,2023-11-09 02:01:26.478,,
690,Check for completeness,2023-11-09 02:01:36.478,Clerk-000003,
690,Request info,2023-11-09 02:12:53.604,Manager-000003,
690,info received,2023-11-09 02:35:47.884,,
690,Check for completeness,2023-11-09 02:35:57.884,Clerk-000001,
690,Perform checks,2023-11-09 02:36:30.444,Clerk-000002,
690,Make decision,2023-11-09 02:40:50.481,Manager-000002,
690,Notify accept,2023-11-09 02:41:49.019,Manager-000004,
690,Deliver card,2023-11-09 02:43:29.817,Manager-000001,
690,EVENT 13 END,2023-11-09 03:00:47.175,,
691,Check:homonymous,2023-11-09 03:59:52.490,Clerk-000005,homonymous Label(Activity:'Check for completeness')
691,New online application received,2023-11-09 03:59:52.490,,
691,Check:homonymous,2023-11-09 04:00:19.990,Clerk-000006,homonymous Label(Activity:'Perform checks')
691,Make decision,2023-11-09 04:07:13.237,Manager-000005,
691,notify reject,2023-11-09 04:24:49.274,Manager-000002,
691,time out,2023-11-09 04:30:01.140,,
691,EVENT 13 END,2023-11-09 04:30:11.140,,
692,Check for completeness,2023-11-09 04:02:36.305,Clerk-000004,
692,New online application received,2023-11-09 04:02:36.305,,
692,Perform checks,2023-11-09 04:18:47.571,Clerk-000003,
692,Make decision,2023-11-09 04:20:17.421,Manager-000006,
692,notify reject,2023-11-09 04:20:20.534,Manager-000003,
692,review request received,2023-11-09 04:24:22.807,,
692,Check for completeness,2023-11-09 04:24:32.807,Clerk-000001,
692,Request info,2023-11-09 04:26:26.167,Manager-000004,
692,info received,2023-11-09 04:35:25.489,,
692,Check for completeness,2023-11-09 04:35:35.489,Clerk-000005,
692,Perform checks,2023-11-09 04:36:31.632,Clerk-000004,
692,Make decision,2023-11-09 04:40:07.406,Manager-000001,
692,notify reject,2023-11-09 04:56:40.326,Manager-000006,
692,time out,2023-11-09 05:31:30.952,,
692,EVENT 13 END,2023-11-09 05:31:40.952,,
693,Check:homonymous,2023-11-09 04:29:12.688,Clerk-000002,homonymous Label(Activity:'Check for completeness')
693,New online application received,2023-11-09 04:29:12.688,,
693,Check:homonymous,2023-11-09 04:36:20.758,Clerk-000006,homonymous Label(Activity:'Perform checks')
693,Make decision,2023-11-09 05:12:42.648,Manager-000003,
693,Notify accept,2023-11-09 05:20:43.949,Manager-000004,
693,Deliver card,2023-11-09 05:24:00.782,Manager-000003,
693,EVENT 13 END,2023-11-09 05:47:42.258,,
694,Check for completeness,2023-11-09 04:52:23.183,Clerk-000003,
694,New online application received,2023-11-09 04:52:23.183,,
694,Perform checks,2023-11-09 05:00:05.851,Clerk-000001,
694,Make decision,2023-11-09 05:18:19.371,Manager-000002,
694,notify reject,2023-11-09 05:30:05.509,Manager-000004,
694,time out,2023-11-09 05:32:17.423,,
694,EVENT 13 END,2023-11-09 05:32:27.423,,
695,Check for completeness,2023-11-09 05:04:41.533,Clerk-000002,
695,New online application received,2023-11-09 05:04:41.533,,
695,Request info,2023-11-09 05:14:11.834,Manager-000005,
695,info received,2023-11-09 05:22:17.503,,
695,Check for completeness,2023-11-09 05:22:27.503,Clerk-000003,
695,Perform checks,2023-11-09 05:25:01.752,Clerk-000006,
695,Make decision,2023-11-09 05:28:15.056,Manager-000005,
695,notify reject,2023-11-09 05:44:41.066,Manager-000002,
695,review request received,2023-11-09 05:54:43.445,,
695,Check for completeness,2023-11-09 05:54:53.445,Clerk-000003,
695,Perform checks,2023-11-09 06:08:51.880,Clerk-000002,
695,Make decision,2023-11-09 06:11:48.347,Manager-000001,
695,Notify accept,2023-11-09 06:24:39.049,Manager-000003,
695,Deliver card,2023-11-09 06:41:39.586,Manager-000004,
695,EVENT 13 END,2023-11-09 06:48:57.489,,
696,Check for completeness,2023-11-09 05:09:52.282,Clerk-000005,
696,New online application received,2023-11-09 05:09:52.282,,
696,Request info,2023-11-09 05:37:41.507,Manager-000001,
696,info received,2023-11-09 05:50:54.621,,
696,Check for completeness,2023-11-09 05:51:04.621,Clerk-000004,
696,Request info,2023-11-09 06:01:44.036,Manager-000004,
696,info received,2023-11-09 06:06:49.404,,
696,Check for completeness,2023-11-09 06:06:59.404,Clerk-000005,
696,Perform checks,2023-11-09 06:08:17.300,Clerk-000004,
696,Make decision,2023-11-09 06:17:45.308,Manager-000006,
696,notify reject,2023-11-09 06:19:50.524,Manager-000005,
696,time out,2023-11-09 06:24:20.466,,
696,EVENT 13 END,2023-11-09 06:24:30.466,,
697,Check for completeness,2023-11-09 05:17:54.167,Clerk-000004,
697,New online application received,2023-11-09 05:17:54.167,,
697,Request info,2023-11-09 05:22:06.629,Manager-000001,
697,info received,2023-11-09 05:28:43.809,,
697,Check for completeness,2023-11-09 05:28:53.809,Clerk-000002,
697,Request info,2023-11-09 06:06:33.043,Manager-000005,
697,info received,2023-11-09 06:07:54.321,,
697,Check for completeness,2023-11-09 06:08:04.321,Clerk-000001,
697,Perform checks,2023-11-09 06:10:23.885,Clerk-000005,
697,Make decision,2023-11-09 06:19:07.037,Manager-000004,
697,notify reject,2023-11-09 06:28:01.692,Manager-000002,
697,review request received,2023-11-09 06:47:03.676,,
697,Check for completeness,2023-11-09 06:47:13.676,Clerk-000002,
697,Perform checks,2023-11-09 06:51:19.736,Clerk-000006,
697,Make decision,2023-11-09 06:58:33.007,Manager-000006,
697,Notify accept,2023-11-09 07:02:25.802,Manager-000005,
697,Deliver card,2023-11-09 07:08:58.120,Manager-000001,
697,EVENT 13 END,2023-11-09 07:22:54.420,,
698,Check:homonymous,2023-11-09 05:43:16.018,Clerk-000001,homonymous Label(Activity:'Check for completeness')
698,New online application received,2023-11-09 05:43:16.018,,
698,Request info,2023-11-09 05:49:03.940,Manager-000006,
698,info received,2023-11-09 06:01:48.855,,
698,Check:homonymous,2023-11-09 06:01:58.855,Clerk-000006,homonymous Label(Activity:'Check for completeness')
698,Request info,2023-11-09 06:07:52.408,Manager-000003,
698,info received,2023-11-09 06:09:26.401,,
698,Check:homonymous,2023-11-09 06:09:36.401,Clerk-000006,homonymous Label(Activity:'Check for completeness')
698,Request info,2023-11-09 06:12:11.025,Manager-000002,
698,info received,2023-11-09 06:20:21.268,,
698,Check:homonymous,2023-11-09 06:20:31.268,Clerk-000003,homonymous Label(Activity:'Check for completeness')
698,Check:homonymous,2023-11-09 06:21:01.299,Clerk-000001,homonymous Label(Activity:'Perform checks')
698,Make decision,2023-11-09 06:25:43.172,Manager-000006,
698,Notify accept,2023-11-09 06:28:13.799,Manager-000005,
698,Deliver card,2023-11-09 06:33:28.575,Manager-000001,
698,EVENT 13 END,2023-11-09 06:36:44.023,,
699,Check for completeness,2023-11-09 07:17:59.427,Clerk-000004,
699,New online application received,2023-11-09 07:17:59.427,,
699,Request info,2023-11-09 07:18:11.587,Manager-000003,
699,info received,2023-11-09 07:27:13.271,,
699,Check for completeness,2023-11-09 07:27:23.271,Clerk-000005,
699,Perform checks,2023-11-09 07:34:18.512,Clerk-000003,
699,Make decision,2023-11-09 07:36:51.475,Manager-000002,
699,notify reject,2023-11-09 07:37:58.573,Manager-000004,
699,time out,2023-11-09 07:53:42.379,,
699,EVENT 13 END,2023-11-09 07:53:52.379,,
700,Check for completeness,2023-11-09 10:05:24.168,Clerk-000001,
700,New online application received,2023-11-09 10:05:24.168,,
700,Perform checks,2023-11-09 10:11:31.392,Clerk-000002,
700,Make decision,2023-11-09 10:18:59.973,Manager-000006,
700,notify reject,2023-11-09 10:19:31.621,Manager-000005,
700,review request received,2023-11-09 10:33:15.802,,
700,Check for completeness,2023-11-09 10:33:25.802,Clerk-000006,
700,Request info,2023-11-09 10:41:50.752,Manager-000001,
700,info received,2023-11-09 10:44:40.743,,
700,Check for completeness,2023-11-09 10:44:50.743,Clerk-000004,
700,Request info,2023-11-09 11:15:07.288,Manager-000003,
700,info received,2023-11-09 11:23:46.413,,
700,Check for completeness,2023-11-09 11:23:56.413,Clerk-000005,
700,Request info,2023-11-09 11:31:18.154,Manager-000004,
700,info received,2023-11-09 12:14:40.871,,
700,Check for completeness,2023-11-09 12:14:50.871,Clerk-000006,
700,Perform checks,2023-11-09 12:34:07.708,Clerk-000005,
700,Make decision,2023-11-09 12:34:35.327,Manager-000002,
700,Notify accept,2023-11-09 12:36:10.792,Manager-000004,
700,Deliver card,2023-11-09 12:37:23.664,Manager-000003,
700,EVENT 13 END,2023-11-09 13:02:17.374,,
701,Check for completeness,2023-11-09 11:24:07.757,Clerk-000003,
701,New online application received,2023-11-09 11:24:07.757,,
701,Perform checks,2023-11-09 11:24:17.882,Clerk-000001,
701,Make decision,2023-11-09 11:30:59.736,Manager-000002,
701,notify reject,2023-11-09 11:46:51.156,Manager-000006,
701,review request received,2023-11-09 11:56:13.641,,
701,Check for completeness,2023-11-09 11:56:23.641,Clerk-000002,
701,Request info,2023-11-09 12:13:19.244,Manager-000005,
701,info received,2023-11-09 12:24:06.443,,
701,Check for completeness,2023-11-09 12:24:16.443,Clerk-000003,
701,Request info,2023-11-09 12:24:37.159,Manager-000001,
701,info received,2023-11-09 12:37:03.145,,
701,Check for completeness,2023-11-09 12:37:13.145,Clerk-000002,
701,Perform checks,2023-11-09 12:55:43.334,Clerk-000006,
701,Make decision,2023-11-09 13:09:34.408,Manager-000004,
701,notify reject,2023-11-09 13:10:47.680,Manager-000002,
701,review request received,2023-11-09 13:11:40.880,,
701,Check for completeness,2023-11-09 13:11:50.880,Clerk-000001,
701,Perform checks,2023-11-09 13:20:43.859,Clerk-000005,
701,Make decision,2023-11-09 13:25:18.865,Manager-000001,
701,Notify accept,2023-11-09 13:31:04.447,Manager-000003,
701,Deliver card,2023-11-09 13:34:27.553,Manager-000005,
701,EVENT 13 END,2023-11-09 13:37:22.211,,
702,Check for completeness,2023-11-09 12:20:16.517,Clerk-000004,
702,New online application received,2023-11-09 12:20:16.517,,
702,Perform checks,2023-11-09 12:30:47.412,Clerk-000001,
702,Make decision,2023-11-09 12:34:13.012,Manager-000003,
702,Notify accept,2023-11-09 12:35:58.424,Manager-000006,
702,Deliver card,2023-11-09 12:37:11.098,Manager-000005,
702,EVENT 13 END,2023-11-09 13:04:55.234,,
703,Check for completeness,2023-11-09 12:43:42.597,Clerk-000003,
703,New online application received,2023-11-09 12:43:42.597,,
703,Perform checks,2023-11-09 12:52:05.706,Clerk-000004,
703,Make decision,2023-11-09 12:53:34.741,Manager-000002,
703,Notify accept,2023-11-09 12:54:32.683,Manager-000001,
703,Deliver card,2023-11-09 12:59:52.375,Manager-000006,
703,EVENT 13 END,2023-11-09 13:05:50.048,,
704,Check for completeness,2023-11-09 13:57:53.969,Clerk-000003,
704,New online application received,2023-11-09 13:57:53.969,,
704,Request info,2023-11-09 13:59:25.262,Manager-000006,
704,info received,2023-11-09 14:00:11.382,,
704,Check for completeness,2023-11-09 14:00:21.382,Clerk-000004,
704,Request info,2023-11-09 14:06:05.987,Manager-000004,
704,info received,2023-11-09 14:14:26.697,,
704,Check for completeness,2023-11-09 14:14:36.697,Clerk-000002,
704,Perform checks,2023-11-09 14:28:03.260,Clerk-000006,
704,Make decision,2023-11-09 14:59:00.031,Manager-000002,
704,Notify accept,2023-11-09 15:32:00.184,Manager-000001,
704,Deliver card,2023-11-09 15:55:23.634,Manager-000003,
704,EVENT 13 END,2023-11-09 15:58:02.777,,
705,Check for completeness,2023-11-09 16:30:38.934,Clerk-000001,
705,New online application received,2023-11-09 16:30:38.934,,
705,Perform checks,2023-11-09 16:43:35.173,Clerk-000005,
705,Make decision,2023-11-09 16:50:11.818,Manager-000005,
705,Notify accept,2023-11-09 16:50:35.133,Manager-000006,
705,Deliver card,2023-11-09 17:09:21.059,Manager-000004,
705,EVENT 13 END,2023-11-09 17:34:04.961,,
706,Check for completeness,2023-11-09 17:01:47.600,Clerk-000003,
706,New online application received,2023-11-09 17:01:47.600,,
706,Request info,2023-11-09 17:24:40.842,Manager-000002,
706,info received,2023-11-09 17:37:25.992,,
706,Check for completeness,2023-11-09 17:37:35.992,Clerk-000004,
706,Request info,2023-11-09 17:50:40.242,Manager-000001,
706,info received,2023-11-09 17:51:12.488,,
706,Check for completeness,2023-11-09 17:51:22.488,Clerk-000002,
706,Perform checks,2023-11-09 18:03:07.216,Clerk-000006,
706,Make decision,2023-11-09 18:31:22.318,Manager-000003,
706,Notify accept,2023-11-09 18:38:04.085,Manager-000005,
706,Deliver card,2023-11-09 18:53:18.997,Manager-000006,
706,EVENT 13 END,2023-11-09 19:10:51.488,,
707,Check for completeness,2023-11-09 18:49:25.784,Clerk-000001,
707,New online application received,2023-11-09 18:49:25.784,,
707,Perform checks,2023-11-09 18:50:04.706,Clerk-000005,
707,Make decision,2023-11-09 19:06:46.222,Manager-000002,
707,notify reject,2023-11-09 19:08:29.959,Manager-000001,
707,time out,2023-11-09 19:16:22.912,,
707,EVENT 13 END,2023-11-09 19:16:32.912,,
708,Check for completeness,2023-11-09 18:50:42.841,Clerk-000003,
708,New online application received,2023-11-09 18:50:42.841,,
708,Request info,2023-11-09 18:53:46.276,Manager-000004,
708,info received,2023-11-09 19:04:57.365,,
708,Check for completeness,2023-11-09 19:05:07.365,Clerk-000004,
708,Perform checks,2023-11-09 19:40:31.396,Clerk-000002,
708,Make decision,2023-11-09 19:48:53.780,Manager-000003,
708,Notify accept,2023-11-09 19:50:57.434,Manager-000005,
708,Deliver card,2023-11-09 20:01:40.486,Manager-000004,
708,EVENT 13 END,2023-11-09 20:09:43.940,,
709,Check for completeness,2023-11-09 21:08:03.387,Clerk-000006,
709,New online application received,2023-11-09 21:08:03.387,,
709,Perform checks,2023-11-09 21:17:48.515,Clerk-000001,
709,Make decision,2023-11-09 21:18:45.414,Manager-000002,
709,notify reject,2023-11-09 21:43:13.829,Manager-000006,
709,time out,2023-11-09 21:43:51.993,,
709,EVENT 13 END,2023-11-09 21:44:01.993,,
710,Check:homonymous,2023-11-09 21:23:12.881,Clerk-000003,homonymous Label(Activity:'Check for completeness')
710,New online application received,2023-11-09 21:23:12.881,,
710,Request info,2023-11-09 21:48:27.863,Manager-000001,
710,info received,2023-11-09 21:51:59.801,,
710,Check:homonymous,2023-11-09 21:52:09.801,Clerk-000004,homonymous Label(Activity:'Check for completeness')
710,Request info,2023-11-09 21:55:04.839,Manager-000003,
710,info received,2023-11-09 22:17:26.366,,
710,Check:homonymous,2023-11-09 22:17:36.366,Clerk-000006,homonymous Label(Activity:'Check for completeness')
710,Check:homonymous,2023-11-09 22:42:44.612,Clerk-000001,homonymous Label(Activity:'Perform checks')
710,Make decision,2023-11-09 23:00:33.060,Manager-000002,
