Case,Activity,Timestamp,Resource,label
1181,prepare drinks,2024-06-26 01:20:51.976,Barman-000003,
1181,Bring drinks,2024-06-26 01:26:43.444,Barman-000002,
1181,Review drinks,2024-06-26 01:32:43.193,Waiter-000001,
1181,Prepare main course,2024-06-28 19:18:05.994,Cook-000002,
1181,Signal food complete,2024-07-02 21:07:02.681,Cook-000002,
1181,Bring food,2024-07-02 21:30:45.928,Cook helper-000002,
1181,Deliver to customer,2024-07-02 21:34:41.490,Waiter-000004,
1181,EVENT 8 END,2024-07-02 21:36:10.442,,
1182,Take order,2024-06-26 01:30:00.000,Waiter-000004,
1182,start,2024-06-26 01:30:00.000,,
1182,Review order,2024-06-26 01:30:06.333,Waiter-000002,
1182,prepare drinks,2024-06-26 01:30:56.642,Barman-000003,
1182,Bring drinks,2024-06-26 01:31:47.327,Barman-000003,
1182,Review drinks,2024-06-26 01:33:49.170,Waiter-000005,
1182,prepare drinks,2024-06-26 01:34:06.016,Barman-000002,
1182,Bring drinks,2024-06-26 01:35:30.033,Barman-000003,
1182,Review drinks,2024-06-26 01:48:59.726,Waiter-000002,
1182,Prepare main course,2024-06-28 19:22:39.626,Cook-000002,
1182,Signal food complete,2024-07-02 22:48:28.485,Cook-000002,
1182,Bring food,2024-07-02 22:56:07.912,Cook helper-000003,
1182,Deliver to customer,2024-07-02 22:58:01.389,Waiter-000003,
1182,EVENT 8 END,2024-07-02 23:00:35.844,,
1183,Take order,2024-06-26 01:45:00.000,Waiter-000003,
1183,start,2024-06-26 01:45:00.000,,
1183,Review order,2024-06-26 01:46:37.928,Waiter-000004,
1183,prepare drinks,2024-06-26 01:47:23.971,Barman-000001,
1183,Bring drinks,2024-06-26 01:51:25.316,Barman-000003,
1183,Review drinks,2024-06-26 18:02:56.226,Waiter-000004,
1183,prepare drinks,2024-06-26 18:05:38.184,Barman-000002,
1183,Bring drinks,2024-06-26 18:14:47.701,Barman-000001,
1183,Review drinks,2024-06-26 18:17:58.128,Waiter-000001,
1183,Prepare main course,2024-06-28 19:34:27.810,Cook-000001,
1183,Signal food complete,2024-07-02 21:46:08.715,Cook-000003,
1183,Bring food,2024-07-02 23:33:03.121,Cook helper-000001,
1183,Deliver to customer,2024-07-02 23:42:23.668,Waiter-000002,
1183,EVENT 8 END,2024-07-02 23:45:11.043,,
1184,start,2024-06-26 02:00:00.000,,
1184,Take order,2024-06-26 18:00:00.000,Waiter-000005,
1184,Review order,2024-06-26 18:01:19.130,Waiter-000003,
1184,prepare drinks,2024-06-26 18:04:43.373,Barman-000002,
1184,Bring drinks,2024-06-26 18:05:16.558,Barman-000003,
1184,Review drinks,2024-06-26 18:18:50.236,Waiter-000002,
1184,Prepare main course,2024-06-28 20:04:51.266,Cook-000001,
1184,Signal food complete,2024-07-02 22:56:07.912,Cook-000002,
1184,Bring food,2024-07-02 23:02:34.564,Cook helper-000001,
1184,Deliver to customer,2024-07-02 23:03:06.825,Waiter-000005,
1184,EVENT 8 END,2024-07-02 23:03:42.788,,
1185,Take order,2024-06-26 18:15:00.000,Waiter-000003,
1185,start,2024-06-26 18:15:00.000,,
1185,Review order,2024-06-26 18:17:13.014,Waiter-000004,
1185,Prepare starter,2024-06-26 18:17:36.216,Cook helper-000003,
1185,prepare drinks,2024-06-26 18:17:36.216,Barman-000002,
1185,Bring drinks,2024-06-26 18:25:49.265,Barman-000001,form-based events(2024-06-26 18:25:49.265)
1185,Review drinks,2024-06-26 18:25:49.265,Waiter-000002,form-based events(2024-06-26 18:50:29.633)
1185,prepare drinks,2024-06-26 18:51:33.721,Barman-000003,
1185,Bring drinks,2024-06-26 18:55:28.137,Barman-000001,form-based events(2024-06-26 18:55:28.137)
1185,Review drinks,2024-06-26 18:55:28.137,Waiter-000002,form-based events(2024-06-26 19:03:04.957)
1185,prepare drinks,2024-06-26 19:03:35.369,Barman-000001,
1185,Bring drinks,2024-06-26 19:09:54.909,Barman-000002,form-based events(2024-06-26 19:09:54.909)
1185,Review drinks,2024-06-26 19:09:54.909,Waiter-000003,form-based events(2024-06-26 19:10:22.131)
1185,Prepare main course,2024-06-28 20:30:41.597,Cook-000001,
1185,Signal food complete,2024-07-02 23:17:47.231,Cook-000001,
1185,Bring food,2024-07-02 23:20:14.334,Cook helper-000002,
1185,Deliver to customer,2024-07-02 23:26:09.232,Waiter-000003,
1185,EVENT 8 END,2024-07-02 23:27:32.670,,
1186,Take order,2024-06-26 18:30:00.000,Waiter-000003,
1186,start,2024-06-26 18:30:00.000,,
1186,Review order,2024-06-26 18:30:45.509,Waiter-000004,
1186,prepare drinks,2024-06-26 18:31:06.128,Barman-000003,
1186,Bring drinks,2024-06-26 18:36:59.941,Barman-000002,
1186,Review drinks,2024-06-26 18:38:34.587,Waiter-000002,
1186,prepare drinks,2024-06-26 18:40:19.373,Barman-000003,
1186,Bring drinks,2024-06-26 18:41:35.372,Barman-000002,
1186,Review drinks,2024-06-26 18:44:34.776,Waiter-000005,
1186,prepare drinks,2024-06-26 18:44:48.777,Barman-000003,
1186,Bring drinks,2024-06-26 18:48:50.330,Barman-000003,
1186,Review drinks,2024-06-26 18:49:17.695,Waiter-000001,
1186,Prepare main course,2024-06-28 20:31:14.233,Cook-000002,
1186,Signal food complete,2024-07-02 23:33:03.121,Cook-000003,
1186,Bring food,2024-07-02 23:40:17.548,Cook helper-000003,
1186,Deliver to customer,2024-07-02 23:42:11.271,Waiter-000003,
1186,EVENT 8 END,2024-07-02 23:42:36.343,,
1187,Take order,2024-06-26 18:45:00.000,Waiter-000003,
1187,start,2024-06-26 18:45:00.000,,
1187,Review order,2024-06-26 18:45:29.299,Waiter-000004,
1187,prepare drinks,2024-06-26 18:45:58.224,Barman-000002,
1187,Bring drinks,2024-06-26 18:47:03.234,Barman-000002,
1187,Review drinks,2024-06-26 18:57:36.189,Waiter-000003,
1187,prepare drinks,2024-06-26 18:57:52.856,Barman-000003,
1187,Bring drinks,2024-06-26 19:02:03.328,Barman-000002,
1187,Review drinks,2024-06-26 19:04:03.133,Waiter-000005,
1187,Prepare main course,2024-06-28 20:54:02.773,Cook-000001,
1187,Signal food complete,2024-07-02 23:20:14.334,Cook-000001,
1187,Bring food,2024-07-02 23:24:59.768,Cook helper-000003,
1187,Deliver to customer,2024-07-02 23:25:39.993,Waiter-000001,
1187,EVENT 8 END,2024-07-02 23:26:09.634,,
1188,Take order,2024-06-26 19:00:00.000,Waiter-000004,
1188,start,2024-06-26 19:00:00.000,,
1188,Review order,2024-06-26 19:00:43.870,Waiter-000001,
1188,Prepare starter,2024-06-26 19:02:23.348,Cook helper-000003,
1188,prepare drinks,2024-06-26 19:02:23.348,Barman-000003,
1188,Bring drinks,2024-06-26 19:09:55.709,Barman-000001,form-based events(2024-06-26 19:09:55.709)
1188,Review drinks,2024-06-26 19:09:55.709,Waiter-000002,form-based events(2024-06-26 19:20:40.800)
1188,Signal food complete,2024-06-28 20:54:50.429,Cook-000001,
1188,Bring food,2024-06-28 21:01:41.668,Cook helper-000002,
1188,Deliver to customer,2024-06-28 21:08:30.276,Waiter-000003,
1188,EVENT 8 END,2024-06-28 21:08:49.381,,
1189,Take order,2024-06-26 19:15:00.000,Waiter-000004,
1189,start,2024-06-26 19:15:00.000,,
1189,Review order,2024-06-26 19:17:32.373,Waiter-000001,
1189,prepare drinks,2024-06-26 19:17:52.714,Barman-000003,
1189,Bring drinks,2024-06-26 19:27:15.253,Barman-000002,form-based events(2024-06-26 19:27:15.253)
1189,Review drinks,2024-06-26 19:27:15.253,Waiter-000001,form-based events(2024-06-26 19:32:40.774)
1189,Prepare main course,2024-06-28 21:01:41.668,Cook-000001,
1189,Signal food complete,2024-07-02 23:37:36.489,Cook-000002,
1189,Bring food,2024-07-02 23:41:20.973,Cook helper-000002,
1189,Deliver to customer,2024-07-02 23:42:26.070,Waiter-000004,
1189,EVENT 8 END,2024-07-02 23:44:56.835,,
119,Take order,2024-05-09 23:45:00.000,Waiter-000003,
119,start,2024-05-09 23:45:00.000,,
119,Review order,2024-05-09 23:45:21.188,Waiter-000005,
119,prepare drinks,2024-05-09 23:46:49.127,Barman-000002,
119,Prepare main course,2024-05-09 23:49:43.373,Cook-000002,
119,Bring drinks,2024-05-09 23:52:35.342,Barman-000001,
119,Review drinks,2024-05-09 23:57:16.238,Waiter-000004,
119,prepare drinks,2024-05-09 23:59:11.658,Barman-000002,
119,Bring drinks,2024-05-09 23:59:12.227,Barman-000003,
119,Review drinks,2024-05-10 00:03:27.492,Waiter-000002,
119,Signal food complete,2024-05-10 00:04:53.298,Cook-000001,
119,Bring food,2024-05-10 00:04:58.322,Cook helper-000001,
119,Deliver to customer,2024-05-10 00:13:49.859,Waiter-000002,
119,EVENT 8 END,2024-05-10 00:19:50.505,,
1190,Take order,2024-06-26 19:30:00.000,Waiter-000005,
1190,start,2024-06-26 19:30:00.000,,
1190,Review order,2024-06-26 19:32:24.368,Waiter-000004,
1190,Prepare starter,2024-06-26 19:35:41.161,Cook helper-000002,
1190,prepare drinks,2024-06-26 19:35:41.161,Barman-000001,
1190,Bring drinks,2024-06-26 19:36:50.623,Barman-000003,
1190,Review drinks,2024-06-26 19:43:14.075,Waiter-000003,
1190,prepare drinks,2024-06-26 19:43:18.075,Barman-000002,
1190,Bring drinks,2024-06-26 19:47:53.802,Barman-000001,
1190,Review drinks,2024-06-26 19:52:06.835,Waiter-000002,
1190,prepare drinks,2024-06-26 19:55:04.547,Barman-000001,
1190,Bring drinks,2024-06-26 19:56:09.721,Barman-000003,
1190,Review drinks,2024-06-26 19:56:42.082,Waiter-000003,
1190,prepare drinks,2024-06-26 19:56:47.449,Barman-000001,
1190,Bring drinks,2024-06-26 19:59:38.791,Barman-000003,
1190,Review drinks,2024-06-26 20:00:58.737,Waiter-000001,
1190,Prepare main course,2024-06-28 21:45:26.403,Cook-000001,
1190,Signal food complete,2024-07-02 23:40:17.548,Cook-000003,
1190,Bring food,2024-07-02 23:59:33.295,Cook helper-000002,
1190,Deliver to customer,2024-07-03 00:03:47.499,Waiter-000004,
1190,EVENT 8 END,2024-07-03 00:06:07.047,,
1191,Take order,2024-06-26 19:45:00.000,Waiter-000004,
1191,start,2024-06-26 19:45:00.000,,
1191,Review order,2024-06-26 19:47:15.019,Waiter-000001,
1191,prepare drinks,2024-06-26 19:49:36.402,Barman-000003,
1191,Bring drinks,2024-06-26 19:54:12.655,Barman-000002,
1191,Review drinks,2024-06-26 20:00:11.245,Waiter-000004,
1191,Prepare main course,2024-06-28 21:47:21.366,Cook-000002,
1191,Signal food complete,2024-07-02 23:47:34.046,Cook-000002,
1191,Bring food,2024-07-03 00:11:50.072,Cook helper-000002,
1191,Deliver to customer,2024-07-03 00:22:04.299,Waiter-000001,
1191,EVENT 8 END,2024-07-03 00:28:55.869,,
1192,Take order,2024-06-26 20:00:00.000,Waiter-000005,
1192,start,2024-06-26 20:00:00.000,,
1192,Review order,2024-06-26 20:03:58.172,Waiter-000002,
1192,Prepare starter,2024-06-26 20:04:56.278,Cook helper-000002,
1192,prepare drinks,2024-06-26 20:04:56.278,Barman-000001,
1192,Bring drinks,2024-06-26 20:05:44.008,Barman-000002,
1192,Review drinks,2024-06-26 20:10:37.070,Waiter-000003,
1192,prepare drinks,2024-06-26 20:10:50.133,Barman-000003,
1192,Bring drinks,2024-06-26 20:12:29.120,Barman-000001,
1192,Review drinks,2024-06-26 20:17:35.078,Waiter-000005,
1192,Prepare main course,2024-06-28 21:51:03.765,Cook-000001,
1192,Signal food complete,2024-07-02 23:41:20.973,Cook-000002,
1192,Bring food,2024-07-02 23:42:11.271,Cook helper-000003,
1192,Deliver to customer,2024-07-02 23:42:33.937,Waiter-000001,
1192,EVENT 8 END,2024-07-02 23:42:37.748,,
1193,Take order,2024-06-26 20:15:00.000,Waiter-000004,
1193,start,2024-06-26 20:15:00.000,,
1193,Review order,2024-06-26 20:15:23.398,Waiter-000001,
1193,Prepare starter,2024-06-26 20:15:44.405,Cook helper-000003,
1193,prepare drinks,2024-06-26 20:15:44.405,Barman-000002,
1193,Bring drinks,2024-06-26 20:24:28.882,Barman-000003,
1193,Review drinks,2024-06-26 20:25:05.919,Waiter-000002,
1193,prepare drinks,2024-06-26 20:25:46.153,Barman-000001,
1193,Bring drinks,2024-06-26 20:31:53.071,Barman-000002,
1193,Review drinks,2024-06-26 20:40:09.550,Waiter-000002,
1193,Prepare main course,2024-06-28 21:51:24.308,Cook-000001,
1193,Signal food complete,2024-07-03 00:11:49.807,Cook-000001,
1193,Bring food,2024-07-03 01:09:37.454,Cook helper-000001,
1193,Deliver to customer,2024-07-03 01:10:35.106,Waiter-000005,
1193,EVENT 8 END,2024-07-03 01:14:38.422,,
1194,Take order,2024-06-26 20:30:00.000,Waiter-000003,
1194,start,2024-06-26 20:30:00.000,,
1194,Review order,2024-06-26 20:34:07.324,Waiter-000004,
1194,prepare drinks,2024-06-26 20:34:34.155,Barman-000003,
1194,Bring drinks,2024-06-26 20:35:53.707,Barman-000001,form-based events(2024-06-26 20:35:53.707)
1194,Review drinks,2024-06-26 20:35:53.707,Waiter-000005,form-based events(2024-06-26 20:40:07.610)
1194,prepare drinks,2024-06-26 20:41:05.718,Barman-000003,
1194,Bring drinks,2024-06-26 20:56:00.569,Barman-000001,form-based events(2024-06-26 20:56:00.569)
1194,Review drinks,2024-06-26 20:56:00.569,Waiter-000003,form-based events(2024-06-26 20:57:09.159)
1194,Prepare main course,2024-06-28 22:03:27.695,Cook-000002,
1194,Signal food complete,2024-07-03 00:11:30.306,Cook-000001,
1194,Bring food,2024-07-03 00:11:49.807,Cook helper-000001,
1194,Deliver to customer,2024-07-03 00:18:12.364,Waiter-000003,
1194,EVENT 8 END,2024-07-03 00:19:49.619,,
1195,Take order,2024-06-26 20:45:00.000,Waiter-000002,
1195,start,2024-06-26 20:45:00.000,,
1195,Review order,2024-06-26 20:45:01.289,Waiter-000005,
1195,prepare drinks,2024-06-26 20:46:26.434,Barman-000001,
1195,Bring drinks,2024-06-26 20:50:55.232,Barman-000002,
1195,Review drinks,2024-06-26 20:58:56.560,Waiter-000002,
1195,prepare drinks,2024-06-26 20:59:57.340,Barman-000003,
1195,Bring drinks,2024-06-26 21:04:28.857,Barman-000001,
1195,Review drinks,2024-06-26 21:05:18.774,Waiter-000003,
1195,prepare drinks,2024-06-26 21:05:26.852,Barman-000003,
1195,Bring drinks,2024-06-26 21:09:48.216,Barman-000002,
1195,Review drinks,2024-06-26 21:10:37.016,Waiter-000002,
1195,prepare drinks,2024-06-26 21:10:40.987,Barman-000001,
1195,Bring drinks,2024-06-26 21:15:00.785,Barman-000003,
1195,Review drinks,2024-06-26 21:22:14.856,Waiter-000003,
1195,Prepare main course,2024-06-28 22:05:50.359,Cook-000001,
1195,Signal food complete,2024-07-03 00:30:45.358,Cook-000003,
1195,Bring food,2024-07-03 00:46:32.992,Cook helper-000002,
1195,Deliver to customer,2024-07-03 00:47:57.655,Waiter-000001,
1195,EVENT 8 END,2024-07-03 00:48:35.375,,
1196,Take order,2024-06-26 21:00:00.000,Waiter-000001,
1196,start,2024-06-26 21:00:00.000,,
1196,Review order,2024-06-26 21:00:17.484,Waiter-000005,
1196,prepare drinks,2024-06-26 21:01:10.475,Barman-000001,
1196,Bring drinks,2024-06-26 21:03:13.318,Barman-000002,form-based events(2024-06-26 21:03:13.318)
1196,Review drinks,2024-06-26 21:03:13.318,Waiter-000004,form-based events(2024-06-26 21:04:37.433)
1196,Prepare main course,2024-06-28 22:38:23.524,Cook-000001,
1196,Signal food complete,2024-07-03 00:34:36.086,Cook-000002,
1196,Bring food,2024-07-03 01:25:09.538,Cook helper-000003,
1196,Deliver to customer,2024-07-03 01:25:20.516,Waiter-000005,
1196,EVENT 8 END,2024-07-03 01:25:56.764,,
1197,Take order,2024-06-26 21:15:00.000,Waiter-000001,
1197,start,2024-06-26 21:15:00.000,,
1197,Review order,2024-06-26 21:16:29.312,Waiter-000005,
1197,prepare drinks,2024-06-26 21:19:16.764,Barman-000002,
1197,Bring drinks,2024-06-26 21:23:32.343,Barman-000001,
1197,Review drinks,2024-06-26 21:26:32.150,Waiter-000004,
1197,Prepare main course,2024-06-28 22:46:23.788,Cook-000001,
1197,Signal food complete,2024-07-03 01:23:38.762,Cook-000001,
1197,Bring food,2024-07-03 01:57:48.506,Cook helper-000003,
1197,Deliver to customer,2024-07-03 18:00:22.333,Waiter-000003,
1197,EVENT 8 END,2024-07-03 18:03:07.078,,
1198,Take order,2024-06-26 21:30:00.000,Waiter-000002,
1198,start,2024-06-26 21:30:00.000,,
1198,Review order,2024-06-26 21:30:07.473,Waiter-000001,
1198,Prepare starter,2024-06-26 21:33:08.738,Cook helper-000001,
1198,prepare drinks,2024-06-26 21:33:08.738,Barman-000003,
1198,Bring drinks,2024-06-26 21:35:19.999,Barman-000002,
1198,Review drinks,2024-06-26 21:38:40.009,Waiter-000003,
1198,Prepare main course,2024-06-28 22:50:08.659,Cook-000003,
1198,Signal food complete,2024-07-03 01:11:55.086,Cook-000001,
1198,Bring food,2024-07-03 01:23:38.762,Cook helper-000002,
1198,Deliver to customer,2024-07-03 01:25:21.911,Waiter-000003,
1198,EVENT 8 END,2024-07-03 01:27:31.563,,
1199,Take order,2024-06-26 21:45:00.000,Waiter-000004,
1199,start,2024-06-26 21:45:00.000,,
1199,Review order,2024-06-26 21:50:47.130,Waiter-000002,
1199,Prepare starter,2024-06-26 21:51:10.537,Cook helper-000002,
1199,prepare drinks,2024-06-26 21:51:10.537,Barman-000001,
1199,Bring drinks,2024-06-26 22:08:46.605,Barman-000003,
1199,Review drinks,2024-06-26 22:30:10.421,Waiter-000001,
1199,prepare drinks,2024-06-26 22:30:27.414,Barman-000001,
1199,Bring drinks,2024-06-26 22:30:45.411,Barman-000003,
1199,Review drinks,2024-06-26 22:31:37.193,Waiter-000003,
1199,prepare drinks,2024-06-26 22:31:47.424,Barman-000002,
1199,Bring drinks,2024-06-26 22:38:39.690,Barman-000002,
1199,Review drinks,2024-06-26 22:38:53.909,Waiter-000003,
1199,prepare drinks,2024-06-26 22:40:10.301,Barman-000002,
1199,Bring drinks,2024-06-26 22:45:03.517,Barman-000003,
1199,Review drinks,2024-06-26 22:55:50.051,Waiter-000005,
1199,Signal food complete,2024-06-28 22:50:41.832,Cook-000002,
1199,Bring food,2024-06-28 23:08:16.009,Cook helper-000003,
1199,Deliver to customer,2024-06-28 23:19:05.689,Waiter-000002,
1199,EVENT 8 END,2024-06-28 23:24:04.759,,
12,Take order,2024-05-06 21:00:00.000,Waiter-000005,
12,start,2024-05-06 21:00:00.000,,
12,Review order,2024-05-06 21:00:54.933,Waiter-000003,
12,prepare drinks,2024-05-06 21:01:31.654,Barman-000003,
12,Prepare main course,2024-05-06 21:07:06.622,Cook-000002,
12,Bring drinks,2024-05-06 21:14:58.877,Barman-000002,
12,Review drinks,2024-05-06 21:17:57.534,Waiter-000004,
12,prepare drinks,2024-05-06 21:18:33.791,Barman-000003,
12,Signal food complete,2024-05-06 21:19:39.650,Cook-000002,
12,Bring drinks,2024-05-06 21:23:01.198,Barman-000001,
12,Bring food,2024-05-06 21:23:02.711,Cook helper-000003,
12,Review drinks,2024-05-06 21:38:19.096,Waiter-000004,
12,Deliver to customer,2024-05-06 21:39:34.892,Waiter-000005,
12,EVENT 8 END,2024-05-06 21:40:05.182,,
120,Take order,2024-05-10 00:00:00.000,Waiter-000003,
120,start,2024-05-10 00:00:00.000,,
120,Review order,2024-05-10 00:02:39.393,Waiter-000005,
120,Prepare starter,2024-05-10 00:04:10.987,Cook helper-000002,
120,prepare drinks,2024-05-10 00:04:10.987,Barman-000001,
120,Bring drinks,2024-05-10 00:05:19.755,Barman-000002,
120,Signal food complete,2024-05-10 00:08:11.889,Cook-000001,
120,Review drinks,2024-05-10 00:09:40.370,Waiter-000004,
120,Bring food,2024-05-10 18:09:40.527,Cook helper-000001,
120,Deliver to customer,2024-05-10 18:09:44.434,Waiter-000001,
120,EVENT 8 END,2024-05-10 18:12:28.759,,
1200,Take order,2024-06-26 22:00:00.000,Waiter-000005,
1200,start,2024-06-26 22:00:00.000,,
1200,Review order,2024-06-26 22:01:06.962,Waiter-000003,
1200,prepare drinks,2024-06-26 22:01:16.162,Barman-000003,
1200,Bring drinks,2024-06-26 22:03:25.650,Barman-000002,form-based events(2024-06-26 22:03:25.650)
1200,Review drinks,2024-06-26 22:03:25.650,Waiter-000002,form-based events(2024-06-26 22:07:30.275)
1200,Prepare main course,2024-06-28 23:04:10.924,Cook-000001,
1200,Signal food complete,2024-07-03 18:09:04.442,Cook-000001,
1200,Bring food,2024-07-03 18:09:20.338,Cook helper-000001,
1200,Deliver to customer,2024-07-03 18:15:17.085,Waiter-000003,
1200,EVENT 8 END,2024-07-03 18:23:21.337,,
1201,Take order,2024-06-26 22:15:00.000,Waiter-000003,
1201,start,2024-06-26 22:15:00.000,,
1201,Review order,2024-06-26 22:18:05.697,Waiter-000004,
1201,prepare drinks,2024-06-26 22:19:56.325,Barman-000002,
1201,Bring drinks,2024-06-26 22:31:12.558,Barman-000001,
1201,Review drinks,2024-06-26 22:31:40.195,Waiter-000004,
1201,prepare drinks,2024-06-26 22:32:08.959,Barman-000003,
1201,Bring drinks,2024-06-26 22:33:15.002,Barman-000003,
1201,Review drinks,2024-06-26 22:36:56.967,Waiter-000002,
1201,prepare drinks,2024-06-26 22:37:16.767,Barman-000003,
1201,Bring drinks,2024-06-26 22:42:09.691,Barman-000001,
