Case,Activity,Timestamp,Resource,Event,label
10997930,send confirmation receipt,2014-08-01 07:01:19,560872,3094,form-based (orig=2014-08-01 07:01:20)
10997930,send confirmation receipt,2014-08-01 07:01:19,560872,3102,form-based (orig=2014-08-01 07:01:21)
10997930,start WABOprocedure,2014-08-01 07:01:21,560872,3103,form-based (orig=2014-08-01 07:01:22)
10997930,article 34  WABO applies,2014-08-01 07:01:21,560912,3110,form-based (orig=2014-09-25 07:00:03)
10997930,ask stakeholders views,2014-08-01 07:01:21,560912,3112,form-based (orig=2014-09-25 07:00:04)
10997930,by law,2014-08-01 07:01:21,560912,3115,form-based (orig=2014-09-25 07:00:05)
10997930,coordination of application,2014-09-25 07:00:06,560912,3114,
10997930,create subcases content,2014-09-25 07:00:07,560912,3108,
10997930,creating cover letter decision,2014-09-25 07:00:08,560912,3118,
10997930,creating environmental permit decision,2014-09-25 07:00:08,560912,3128,form-based (orig=2014-09-25 07:00:09)
10997930,decision date prior to decision,2014-09-25 07:00:08,560912,3116,form-based (orig=2014-09-25 07:00:10)
10997930,enter senddate decision environmental permit,2014-09-25 07:00:11,560912,3126,
10997930,generating decision environmental permit,2014-09-25 07:00:12,560912,3123,
10997930,grounds for refusal,2014-09-25 07:00:13,560912,3111,
10997930,phase advice known,2014-09-25 07:00:14,560912,3129,
10997930,phase application receptive,2014-09-25 07:00:15,560912,3125,
10997930,phase decision sent,2014-09-25 07:00:16,560912,3124,
10997930,phase decision taken,2014-09-25 07:00:17,560912,3120,
10997930,procedure change,2014-09-25 07:00:18,560912,3109,
10997930,register objection and appeal periods,2014-09-25 07:00:19,560912,3117,
10997930,request complete,2014-09-25 07:00:20,560912,3119,
10997930,send letter in progress,2014-09-25 07:00:21,560912,3107,
10997930,set decision phase decision permitting decided,2014-09-25 07:00:22,560912,3121,
10997930,set decision status,2014-09-25 07:00:23,560912,3127,
10997930,start decision phase decision permitting sent,2014-09-25 07:00:24,560912,3122,
10997930,suspension ground applicable,2014-09-25 07:00:25,560912,3113,
11031897,register submission date request,2014-08-05 07:00:07,560872,3132,
11031897,OLO messaging active,2014-08-07 07:00:12,560872,3139,
11031897,create procedure confirmation,2014-08-07 07:00:13,560872,3134,
11031897,create publication document,2014-08-07 07:00:14,560872,3138,
11031897,create subcases completeness,2014-08-07 07:00:14,560872,3136,form-based (orig=2014-08-07 07:00:15)
11031897,forward to the competent authority,2014-08-07 07:00:14,560872,3141,form-based (orig=2014-08-07 07:00:16) ; form-based (orig=2014-08-07 07:00:14)
11031897,phase application received,2014-08-07 07:00:14,560872,3142,form-based (orig=2014-08-07 07:00:17)
11031897,procedure change,2014-08-07 07:00:18,560872,3137,
11031897,publish,2014-08-07 07:00:18,560872,3135,form-based (orig=2014-08-07 07:00:19)
11031897,registration date publication,2014-08-07 07:00:18,560872,3144,form-based (orig=2014-08-07 07:00:20)
11031897,regular procedure without MER,2014-08-07 07:00:20,560872,3133,form-based (orig=2014-08-07 07:00:21)
11031897,send confirmation receipt,2014-08-07 07:00:20,560872,3140,form-based (orig=2014-08-07 07:00:22)
11031897,send confirmation receipt,2014-08-07 07:00:23,560872,3145,
11031897,start WABOprocedure,2014-08-07 07:00:24,560872,3143,
11031897,record date of decision environmental permit,2014-09-23 07:00:40,560872,3148,
11031897,set decision phase decision permitting decided,2014-09-23 07:00:41,560872,3147,
11031897,article 34  WABO applies,2014-09-25 07:00:26,560872,3152,
11031897,ask stakeholders views,2014-09-25 07:00:27,560872,3154,
11031897,by law,2014-09-25 07:00:28,560872,3157,
11031897,coordination of application,2014-09-25 07:00:28,560872,3156,form-based (orig=2014-09-25 07:00:29)
11031897,create subcases content,2014-09-25 07:00:28,560872,3150,form-based (orig=2014-09-25 07:00:30)
11031897,creating cover letter decision,2014-09-25 07:00:28,560872,3161,form-based (orig=2014-09-25 07:00:31)
11031897,creating environmental permit decision,2014-09-25 07:00:28,560872,3165,form-based (orig=2014-09-25 07:00:32) ; form-based (orig=2014-09-25 07:00:31)
11031897,decision date prior to decision,2014-09-25 07:00:31,560872,3158,form-based (orig=2014-09-25 07:00:33)
11031897,enter senddate decision,2014-09-25 07:00:31,560872,3164,form-based (orig=2014-09-25 07:00:34)
11031897,enter senddate decision environmental permit,2014-09-25 07:00:31,560872,3169,form-based (orig=2014-09-25 07:00:35) ; form-based (orig=2014-09-25 07:00:34)
11031897,generating decision environmental permit,2014-09-25 07:00:34,560872,3168,form-based (orig=2014-09-25 07:00:36)
11031897,grounds for refusal,2014-09-25 07:00:37,560872,3153,
11031897,phase advice known,2014-09-25 07:00:37,560872,3171,form-based (orig=2014-09-25 07:00:38)
11031897,phase application receptive,2014-09-25 07:00:37,560872,3167,form-based (orig=2014-09-25 07:00:39) ; form-based (orig=2014-09-25 07:00:38)
11031897,phase decision ready,2014-09-25 07:00:38,560872,3172,form-based (orig=2014-09-25 07:00:40)
11031897,phase decision sent,2014-09-25 07:00:41,560872,3166,
11031897,phase decision taken,2014-09-25 07:00:41,560872,3163,form-based (orig=2014-09-25 07:00:42)
11031897,procedure change,2014-09-25 07:00:41,560872,3151,form-based (orig=2014-09-25 07:00:43)
11031897,register objection and appeal periods,2014-09-25 07:00:41,560872,3160,form-based (orig=2014-09-25 07:00:44)
11031897,request complete,2014-09-25 07:00:41,560872,3162,form-based (orig=2014-09-25 07:00:45)
11031897,send letter in progress,2014-09-25 07:00:45,560872,3149,form-based (orig=2014-09-25 07:00:46)
11031897,set decision status,2014-09-25 07:00:45,560872,3170,form-based (orig=2014-09-25 07:00:47) ; form-based (orig=2014-09-25 07:00:45)
11031897,submit decision,2014-09-25 07:00:45,560872,3159,form-based (orig=2014-09-25 07:00:48) ; form-based (orig=2014-09-25 07:00:45)
11031897,suspension ground applicable,2014-09-25 07:00:45,560872,3155,form-based (orig=2014-09-25 07:00:49) ; form-based (orig=2014-09-25 07:00:48)
11031897,transcript decision environmental permit to stakeholders,2014-09-25 07:00:48,560872,3173,form-based (orig=2014-09-25 07:00:50)
11031897,enter senddate decision environmental permit,2014-09-29 07:00:45,560872,3175,
11031897,start decision phase decision permitting sent,2014-09-29 07:00:45,560872,3174,form-based (orig=2014-09-29 07:00:46)
11031897,set phase: phase permitting irrevocable,2014-09-29 07:00:45,560872,3176,form-based (orig=2014-11-14 08:00:01) ; form-based (orig=2014-09-29 07:00:45)
11031897,close case,2014-09-29 07:00:45,560872,3183,form-based (orig=2014-11-17 08:00:02) ; form-based (orig=2014-09-29 07:00:45)
11031897,objection lodged against decision,2014-09-29 07:00:45,560872,3178,form-based (orig=2014-11-17 08:00:03)
11031897,phase archived case,2014-11-17 08:00:04,560872,3182,
11031897,phase case handled,2014-11-17 08:00:05,560872,3185,
11031897,phase decision irrevocable,2014-11-17 08:00:05,560872,3180,form-based (orig=2014-11-17 08:00:06)
11031897,read publication date field,2014-11-17 08:00:05,560872,3181,form-based (orig=2014-11-17 08:00:07)
11031897,read publication date field,2014-11-17 08:00:08,560872,3184,
11031897,stop all running subcases 2b,2014-11-17 08:00:09,560872,3179,
11032730,OLO messaging active,2014-08-07 07:00:25,560872,3186,
11032730,create procedure confirmation,2014-08-07 07:00:25,560872,3190,form-based (orig=2014-08-07 07:00:26)
11032730,create publication document,2014-08-07 07:00:25,560872,3194,form-based (orig=2014-08-07 07:00:27)
11032730,create subcases completeness,2014-08-07 07:00:28,560872,3192,
11032730,forward to the competent authority,2014-08-07 07:00:28,560872,3188,form-based (orig=2014-08-07 07:00:29)
11032730,phase application received,2014-08-07 07:00:28,560872,3198,form-based (orig=2014-08-07 07:00:30)
11032730,procedure change,2014-08-07 07:00:31,560872,3193,
11032730,publish,2014-08-07 07:00:32,560872,3191,
11032730,register submission date request,2014-08-07 07:00:32,560872,3197,form-based (orig=2014-08-07 07:00:33)
11032730,registration date publication,2014-08-07 07:00:32,560872,3196,form-based (orig=2014-08-07 07:00:34)
11032730,regular procedure without MER,2014-08-07 07:00:32,560872,3189,form-based (orig=2014-08-07 07:00:35)
11032730,send confirmation receipt,2014-08-07 07:00:32,560872,3187,form-based (orig=2014-08-07 07:00:36) ; form-based (orig=2014-08-07 07:00:35)
11032730,start WABOprocedure,2014-08-07 07:00:35,560872,3195,form-based (orig=2014-08-07 07:00:37)
11032730,article 34  WABO applies,2014-09-08 07:00:37,560872,3202,
11032730,ask stakeholders views,2014-09-08 07:00:38,560872,3204,
11032730,by law,2014-09-08 07:00:39,560872,3207,
11032730,coordination of application,2014-09-08 07:00:40,560872,3206,
11032730,create subcases content,2014-09-08 07:00:40,560872,3200,form-based (orig=2014-09-08 07:00:41)
11032730,creating cover letter decision,2014-09-08 07:00:40,560872,3211,form-based (orig=2014-09-08 07:00:42)
11032730,creating environmental permit decision,2014-09-08 07:00:43,560872,3217,
11032730,decision date prior to decision,2014-09-08 07:00:44,560872,3208,
11032730,enter senddate decision,2014-09-08 07:00:44,560872,3219,form-based (orig=2014-09-08 07:00:45)
11032730,enter senddate decision environmental permit,2014-09-08 07:00:44,560872,3218,form-based (orig=2014-09-08 07:00:46) ; form-based (orig=2014-09-08 07:00:45)
11032730,generating decision environmental permit,2014-09-08 07:00:45,560872,3215,form-based (orig=2014-09-08 07:00:47)
11032730,grounds for refusal,2014-09-08 07:00:48,560872,3203,
11032730,phase advice known,2014-09-08 07:00:49,560872,3216,
11032730,phase application receptive,2014-09-08 07:00:49,560872,3221,form-based (orig=2014-09-08 07:00:50)
11032730,phase decision ready,2014-09-08 07:00:49,560872,3220,form-based (orig=2014-09-08 07:00:51)
11032730,phase decision sent,2014-09-08 07:00:52,560872,3213,
11032730,phase decision taken,2014-09-08 07:00:52,560872,3214,form-based (orig=2014-09-08 07:00:53)
11032730,procedure change,2014-09-08 07:00:52,560872,3201,form-based (orig=2014-09-08 07:00:54)
11032730,register objection and appeal periods,2014-09-08 07:00:54,560872,3210,form-based (orig=2014-09-08 07:00:55)
11032730,request complete,2014-09-08 07:00:54,560872,3212,form-based (orig=2014-09-08 07:00:56) ; form-based (orig=2014-09-08 07:00:55)
11032730,send letter in progress,2014-09-08 07:00:55,560872,3199,form-based (orig=2014-09-08 07:00:57)
11032730,set decision status,2014-09-08 07:00:58,560872,3222,
11032730,submit decision,2014-09-08 07:00:59,560872,3209,
11032730,suspension ground applicable,2014-09-08 07:00:59,560872,3205,form-based (orig=2014-09-08 07:01:00)
11032730,transcript decision environmental permit to stakeholders,2014-09-08 07:00:59,560872,3223,form-based (orig=2014-09-08 07:01:01)
11032730,record date of decision environmental permit,2014-09-09 07:00:10,560872,3225,
11032730,set decision phase decision permitting decided,2014-09-09 07:00:11,560872,3224,
11032730,enter senddate decision environmental permit,2014-09-15 07:00:07,560872,3226,
11032730,start decision phase decision permitting sent,2014-09-15 07:00:08,560872,3227,
11032730,set phase: phase permitting irrevocable,2014-10-31 08:00:01,560872,3229,
11032730,close case,2014-11-06 08:00:05,560872,3231,
11032730,objection lodged against decision,2014-11-06 08:00:05,560872,3230,form-based (orig=2014-11-06 08:00:06)
11032730,phase archived case,2014-11-06 08:00:05,560872,3237,form-based (orig=2014-11-06 08:00:07)
11032730,phase case handled,2014-11-06 08:00:05,560872,3235,form-based (orig=2014-11-06 08:00:08)
11032730,phase decision irrevocable,2014-11-06 08:00:05,560872,3232,form-based (orig=2014-11-06 08:00:09)
11032730,read publication date field,2014-11-06 08:00:10,560872,3233,
11032730,read publication date field,2014-11-06 08:00:11,560872,3236,
11032730,stop all running subcases 2b,2014-11-06 08:00:12,560872,3234,
11044389,OLO messaging active,2014-08-11 07:00:57,560872,3239,
11044389,create procedure confirmation,2014-08-11 07:00:58,560872,3243,
11044389,create publication document,2014-08-11 07:00:58,560872,3246,form-based (orig=2014-08-11 07:00:59)
11044389,create subcases completeness,2014-08-11 07:00:58,560872,3245,form-based (orig=2014-08-11 07:01:00)
11044389,forward to the competent authority,2014-08-11 07:01:01,560872,3241,
11044389,phase application received,2014-08-11 07:01:01,560872,3247,form-based (orig=2014-08-11 07:01:02)
11044389,publish,2014-08-11 07:01:01,560872,3244,form-based (orig=2014-08-11 07:01:03)
11044389,registration date publication,2014-08-11 07:01:04,560872,3249,
11044389,regular procedure without MER,2014-08-11 07:01:05,560872,3242,
11044389,send confirmation receipt,2014-08-11 07:01:06,560872,3240,
11044389,send confirmation receipt,2014-08-11 07:01:07,560872,3248,
11044389,start WABOprocedure,2014-08-11 07:01:07,560872,3250,form-based (orig=2014-08-11 07:01:08)
11044389,article 34  WABO applies,2014-08-11 07:01:07,2670601,3256,form-based (orig=2014-09-26 07:00:55)
11044389,ask stakeholders views,2014-09-26 07:00:56,2670601,3258,
11044389,by law,2014-09-26 07:00:57,2670601,3261,
11044389,coordination of application,2014-09-26 07:00:58,2670601,3260,
11044389,create subcases content,2014-09-26 07:00:58,2670601,3254,form-based (orig=2014-09-26 07:00:59)
11044389,creating environmental permit decision,2014-09-26 07:00:58,2670601,3266,form-based (orig=2014-09-26 07:01:00)
11044389,decision date prior to decision,2014-09-26 07:00:58,2670601,3262,form-based (orig=2014-09-26 07:01:01)
11044389,grounds for refusal,2014-09-26 07:00:58,2670601,3257,form-based (orig=2014-09-26 07:01:02)
11044389,phase advice known,2014-09-26 07:01:03,2670601,3264,
11044389,phase application receptive,2014-09-26 07:01:04,2670601,3265,
11044389,procedure change,2014-09-26 07:01:05,2670601,3255,
11044389,procedure change,2014-09-26 07:01:05,2670601,3263,form-based (orig=2014-09-26 07:01:06)
11044389,request complete,2014-09-26 07:01:05,2670601,3252,form-based (orig=2014-09-26 07:01:07)
11044389,send letter in progress,2014-09-26 07:01:08,2670601,3253,
11044389,set decision status,2014-09-26 07:01:08,2670601,3267,form-based (orig=2014-09-26 07:01:09)
11044389,suspension ground applicable,2014-09-26 07:01:08,2670601,3259,form-based (orig=2014-09-26 07:01:10)
11044389,creating cover letter decision,2014-09-30 07:00:16,560912,3270,
11044389,enter senddate decision,2014-09-30 07:00:17,560912,3271,
11044389,enter senddate decision environmental permit,2014-09-30 07:00:17,560912,3275,form-based (orig=2014-09-30 07:00:18)
11044389,generating decision environmental permit,2014-09-30 07:00:17,560912,3273,form-based (orig=2014-09-30 07:00:19)
11044389,phase decision ready,2014-09-30 07:00:20,560912,3278,
11044389,phase decision sent,2014-09-30 07:00:21,560912,3276,
11044389,phase decision taken,2014-09-30 07:00:21,560912,3277,form-based (orig=2014-09-30 07:00:22)
11044389,register objection and appeal periods,2014-09-30 07:00:21,560912,3269,form-based (orig=2014-09-30 07:00:23) ; form-based (orig=2014-09-30 07:00:21)
11044389,set decision phase decision permitting decided,2014-09-30 07:00:21,560912,3274,form-based (orig=2014-09-30 07:00:24)
11044389,start decision phase decision permitting sent,2014-09-30 07:00:25,560912,3279,
