,Case,Activity,Timestamp,Resource,label
51575,396,notify reject,2023-10-20 15:59:07.083,Manager-000001,
51576,396,review request received,2023-10-20 16:22:50.277,,
51577,396,Check for completeness,2023-10-20 16:23:00.277,Clerk-000003,
51578,396,Perform checks,2023-10-20 16:49:54.520,Clerk-000001,
51579,396,Make decision,2023-10-20 16:53:42.810,Manager-000005,
51580,396,notify reject,2023-10-20 17:00:40.859,Manager-000001,
51581,396,review request received,2023-10-20 17:01:44.431,,
51582,396,Check for completeness,2023-10-20 17:01:54.431,Clerk-000004,
51583,396,Perform checks,2023-10-20 17:10:33.225,Clerk-000001,
51584,396,Make decision,2023-10-20 17:18:02.623,Manager-000003,
51585,396,Notify accept,2023-10-20 17:45:38.241,Manager-000004,
51586,396,Deliver card,2023-10-20 17:49:28.510,Manager-000005,
19041,397,Check for completeness,2023-10-20 17:33:44.475,Clerk-000005,
19042,397,Perform checks,2023-10-20 17:33:56.574,Clerk-000006,
19043,397,Make decision,2023-10-20 17:56:02.585,Manager-000006,
19044,397,notify reject,2023-10-20 18:13:39.643,Manager-000001,
19045,397,review request received,2023-10-20 18:19:35.416,,
19046,397,Check for completeness,2023-10-20 18:19:45.416,Clerk-000002,
19047,397,Perform checks,2023-10-20 18:28:39.139,Clerk-000004,
19048,397,Make decision,2023-10-20 18:32:30.424,Manager-000002,
19049,397,notify reject,2023-10-20 18:42:08.064,Manager-000003,
19050,397,time out,2023-10-20 18:50:00.314,,
37930,398,Check for completeness,2023-10-20 18:52:06.057,Clerk-000003,
37931,398,Perform checks,2023-10-20 19:03:45.218,Clerk-000001,
37932,398,Decision review,2023-10-20 19:39:04.568,Manager-000004,HOMONYMOUS(Make decision)
37933,398,Notify accept,2023-10-20 20:12:17.387,Manager-000006,
37934,398,Deliver card,2023-10-20 20:15:55.740,Manager-000001,
42471,399,Check for completeness,2023-10-20 19:44:28.902,Clerk-000005,
42472,399,Request info,2023-10-20 19:53:37.416,Manager-000005,
42473,399,info received,2023-10-20 20:11:38.710,,
42474,399,Check for completeness,2023-10-20 20:11:48.710,Clerk-000006,
42475,399,Request info,2023-10-20 20:36:13.827,Manager-000002,
42476,399,info received,2023-10-20 20:43:09.762,,
42477,399,Check for completeness,2023-10-20 20:43:19.762,Clerk-000002,
42478,399,Perform checks,2023-10-20 20:49:38.105,Clerk-000004,
42479,399,Make decision,2023-10-20 20:57:16.188,Manager-000003,
42480,399,Notify accept,2023-10-20 20:59:42.857,Manager-000005,
42481,399,Deliver card,2023-10-20 21:10:17.812,Manager-000004,
46705,400,Check for completeness,2023-10-20 21:37:34.026,Clerk-000003,
46706,400,Request info,2023-10-20 21:39:03.434,Manager-000006,
46707,400,info received,2023-10-20 21:40:53.622,,
46708,400,Check for completeness,2023-10-20 21:41:03.622,Clerk-000001,
46709,400,Request info,2023-10-20 21:47:18.994,Manager-000001,
46710,400,info received,2023-10-20 21:56:30.562,,
46711,400,Check for completeness,2023-10-20 21:56:40.562,Clerk-000005,
46712,400,Request info,2023-10-20 22:01:04.977,Manager-000002,
46713,400,info received,2023-10-20 22:12:12.681,,
46714,400,Check for completeness,2023-10-20 22:12:22.681,Clerk-000006,
46715,400,Request info,2023-10-20 22:17:19.301,Manager-000003,
46716,400,info received,2023-10-20 22:22:13.509,,
46717,400,Check for completeness,2023-10-20 22:22:23.509,Clerk-000002,
46718,400,Request info,2023-10-20 22:24:32.471,Manager-000005,
46719,400,info received,2023-10-20 22:33:36.926,,
46720,400,Check for completeness,2023-10-20 22:33:46.926,Clerk-000004,
46721,400,Perform checks,2023-10-20 22:55:10.035,Clerk-000003,
46722,400,Make decision,2023-10-20 23:06:24.028,Manager-000004,
46723,400,Notify accept,2023-10-20 23:10:13.380,Manager-000006,
46724,400,Deliver card,2023-10-20 23:58:22.658,Manager-000001,
19986,401,Check for completeness,2023-10-20 23:50:00.515,Clerk-000001,
19987,401,Request info,2023-10-21 00:24:55.422,Manager-000002,
19988,401,info received,2023-10-21 00:53:09.898,,
19989,401,Check for completeness,2023-10-21 00:53:19.898,Clerk-000005,
19990,401,Perform checks,2023-10-21 01:05:44.130,Clerk-000006,
19991,401,Make decision,2023-10-21 01:28:48.131,Manager-000004,
19992,401,notify reject,2023-10-21 01:35:45.962,Manager-000006,
19993,401,review request received,2023-10-23 02:10:13.390,,
19994,401,Check for completeness,2023-10-23 02:10:23.390,Clerk-000002,
19995,401,Perform checks,2023-10-23 02:21:24.049,Clerk-000006,
19996,401,Make decision,2023-10-23 02:57:15.505,Manager-000004,
19997,401,Notify accept,2023-10-23 02:58:37.051,Manager-000006,
19998,401,Deliver card,2023-10-23 03:45:53.775,Manager-000001,
33140,402,Check for completeness,2023-10-21 01:06:00.841,Clerk-000002,
33141,402,Request info,2023-10-21 01:13:28.270,Manager-000003,
33142,402,info received,2023-10-21 01:20:09.198,,
33143,402,Check for completeness,2023-10-21 01:20:19.198,Clerk-000004,
33144,402,Request info,2023-10-21 01:23:36.568,Manager-000005,
33145,402,info received,2023-10-21 01:35:41.387,,
33146,402,Check for completeness,2023-10-21 01:35:51.387,Clerk-000003,
33147,402,Perform checks,2023-10-21 01:36:24.287,Clerk-000001,
33148,402,Make decision,2023-10-23 02:31:29.174,Manager-000003,
33149,402,notify reject,2023-10-23 02:48:31.557,Manager-000005,
33150,402,time out,2023-10-23 03:03:27.926,,
46761,403,Check for completeness,2023-10-23 02:07:50.455,Clerk-000005,
46762,403,Perform checks,2023-10-23 02:11:31.354,Clerk-000004,
46763,403,Decision review,2023-10-23 02:13:51.740,Manager-000001,HOMONYMOUS(Make decision)
46764,403,notify reject,2023-10-23 02:16:56.769,Manager-000002,
46765,403,time out,2023-10-23 02:18:05.005,,
19738,404,Check for completeness,2023-10-23 03:53:25.122,Clerk-000003,
19739,404,Perform checks,2023-10-23 04:04:57.106,Clerk-000005,
19740,404,Make decision,2023-10-23 04:17:40.209,Manager-000002,
19741,404,notify reject,2023-10-23 04:23:34.876,Manager-000003,
19742,404,review request received,2023-10-23 05:05:42.762,,
19743,404,Check for completeness,2023-10-23 05:05:52.762,Clerk-000002,
19744,404,Request info,2023-10-23 05:56:51.040,Manager-000006,
19745,404,info received,2023-10-23 06:07:36.149,,
19746,404,Check for completeness,2023-10-23 06:07:46.149,Clerk-000005,
19747,404,Request info,2023-10-23 06:34:04.640,Manager-000002,
19748,404,info received,2023-10-23 06:58:35.035,,
19749,404,Check for completeness,2023-10-23 06:58:45.035,Clerk-000006,
19750,404,Request info,2023-10-23 07:10:16.784,Manager-000003,
19751,404,info received,2023-10-23 07:30:39.585,,
19752,404,Check for completeness,2023-10-23 07:30:49.585,Clerk-000003,
19753,404,Perform checks,2023-10-23 07:48:12.726,Clerk-000005,
19754,404,Make decision,2023-10-23 07:58:09.751,Manager-000004,
19755,404,Notify accept,2023-10-23 08:12:00.735,Manager-000001,
19756,404,Deliver card,2023-10-23 08:13:37.475,Manager-000006,
32877,405,Check for completeness,2023-10-23 04:50:54.993,Clerk-000004,
32878,405,Request info,2023-10-23 04:52:09.319,Manager-000004,
32879,405,info received,2023-10-23 05:06:16.324,,
32880,405,Check for completeness,2023-10-23 05:06:26.324,Clerk-000001,
32881,405,Request info,2023-10-23 05:16:28.267,Manager-000005,
32882,405,info received,2023-10-23 05:45:27.893,,
32883,405,Check for completeness,2023-10-23 05:45:37.893,Clerk-000006,
32884,405,Information exchange,2023-10-23 06:05:26.331,Manager-000001,HOMONYMOUS(Request info)
32885,405,info received,2023-10-23 06:05:40.949,,
32886,405,Check for completeness,2023-10-23 06:05:50.949,Clerk-000003,
32887,405,Perform checks,2023-10-23 06:29:57.856,Clerk-000001,
32888,405,Make decision,2023-10-23 06:47:28.833,Manager-000001,
32889,405,notify reject,2023-10-23 06:56:34.850,Manager-000006,
32890,405,time out,2023-10-23 06:57:30.774,,
33033,406,Check for completeness,2023-10-23 06:19:21.791,Clerk-000004,
33034,406,Verification process,2023-10-23 06:35:28.882,Clerk-000002,HOMONYMOUS(Perform checks)
33035,406,Decision review,2023-10-23 06:35:38.103,Manager-000003,HOMONYMOUS(Make decision)
33036,406,Notify accept,2023-10-23 06:38:41.638,Manager-000004,
33037,406,Deliver card,2023-10-23 06:43:04.539,Manager-000005,
19682,407,Check for completeness,2023-10-23 10:38:22.386,Clerk-000004,
19683,407,Request info,2023-10-23 11:09:59.343,Manager-000002,
19684,407,info received,2023-10-23 11:12:06.348,,
19685,407,Check for completeness,2023-10-23 11:12:16.348,Clerk-000001,
19686,407,Perform checks,2023-10-23 11:21:57.923,Clerk-000003,
19687,407,Make decision,2023-10-23 11:24:33.626,Manager-000003,
19688,407,Notify accept,2023-10-23 11:30:17.891,Manager-000004,
19689,407,Deliver card,2023-10-23 11:36:14.161,Manager-000001,
6234,408,Verification process,2023-10-23 11:06:53.701,Clerk-000002,HOMONYMOUS(Check for completeness)
6235,408,Request info,2023-10-23 11:11:36.159,Manager-000005,
6236,408,Information exchange,2023-10-23 11:13:27.440,,HOMONYMOUS(info received)
6237,408,Verification process,2023-10-23 11:13:37.440,Clerk-000006,HOMONYMOUS(Check for completeness)
6238,408,Perform checks,2023-10-23 11:34:32.074,Clerk-000005,
6239,408,Decision review,2023-10-23 11:48:17.389,Manager-000006,HOMONYMOUS(Make decision)
6240,408,notify reject,2023-10-23 11:56:50.603,Manager-000002,
6241,408,time out,2023-10-23 12:11:03.823,,
32809,409,Check for completeness,2023-10-23 12:23:02.034,Clerk-000004,
32810,409,Perform checks,2023-10-23 12:45:49.475,Clerk-000006,
32811,409,Make decision,2023-10-23 12:46:00.483,Manager-000003,
32812,409,Notify accept,2023-10-23 12:53:10.267,Manager-000001,
32813,409,Deliver card,2023-10-23 13:04:30.631,Manager-000002,
6350,410,Check for completeness,2023-10-23 12:30:45.970,Clerk-000002,
6351,410,Information exchange,2023-10-23 12:30:50.870,Manager-000005,HOMONYMOUS(Request info)
6352,410,info received,2023-10-23 12:41:59.022,,
6353,410,Check for completeness,2023-10-23 12:42:09.022,Clerk-000001,
6354,410,Verification process,2023-10-23 12:42:52.001,Clerk-000003,HOMONYMOUS(Perform checks)
6355,410,Make decision,2023-10-23 12:50:18.245,Manager-000004,
6356,410,notify reject,2023-10-23 12:56:09.917,Manager-000006,
6357,410,review request received,2023-10-23 13:09:03.548,,
6358,410,Verification process,2023-10-23 13:09:13.548,Clerk-000005,HOMONYMOUS(Check for completeness)
6359,410,Perform checks,2023-10-23 13:26:21.438,Clerk-000002,
6360,410,Make decision,2023-10-23 13:31:24.512,Manager-000005,
6361,410,notify reject,2023-10-23 13:37:37.835,Manager-000003,
6362,410,review request received,2023-10-23 13:40:53.993,,
6363,410,Check for completeness,2023-10-23 13:41:03.993,Clerk-000001,
6364,410,Perform checks,2023-10-23 13:49:24.798,Clerk-000004,
6365,410,Make decision,2023-10-23 14:09:11.391,Manager-000004,
6366,410,Notify accept,2023-10-23 14:10:22.015,Manager-000001,
6367,410,Deliver card,2023-10-23 14:29:01.609,Manager-000002,
46684,411,Verification process,2023-10-23 14:22:01.607,Clerk-000006,HOMONYMOUS(Check for completeness)
46685,411,Perform checks,2023-10-23 14:22:31.733,Clerk-000003,
46686,411,Make decision,2023-10-23 14:23:32.832,Manager-000006,
46687,411,notify reject,2023-10-23 15:03:43.638,Manager-000005,
46688,411,review request received,2023-10-23 15:38:02.419,,
46689,411,Verification process,2023-10-23 15:38:12.419,Clerk-000005,HOMONYMOUS(Check for completeness)
46690,411,Request info,2023-10-23 15:40:24.344,Manager-000003,
46691,411,info received,2023-10-23 15:45:21.203,,
46692,411,Verification process,2023-10-23 15:45:31.203,Clerk-000001,HOMONYMOUS(Check for completeness)
46693,411,Perform checks,2023-10-23 15:46:51.274,Clerk-000004,
46694,411,Make decision,2023-10-23 15:59:25.381,Manager-000004,
46695,411,notify reject,2023-10-23 16:03:08.282,Manager-000001,
46696,411,time out,2023-10-23 16:10:27.058,,
19917,412,Check for completeness,2023-10-23 15:41:01.328,Clerk-000002,
19918,412,Perform checks,2023-10-23 16:50:57.282,Clerk-000006,
19919,412,Make decision,2023-10-23 17:03:03.257,Manager-000002,
19920,412,Notify accept,2023-10-23 17:05:18.552,Manager-000006,
19921,412,Deliver card,2023-10-23 17:36:24.102,Manager-000005,
33130,413,Check for completeness,2023-10-23 18:00:35.815,Clerk-000003,
33131,413,Perform checks,2023-10-23 18:06:37.372,Clerk-000005,
33132,413,Make decision,2023-10-23 18:13:29.600,Manager-000003,
33133,413,notify reject,2023-10-23 18:31:10.321,Manager-000004,
33134,413,time out,2023-10-23 18:39:40.370,,
47155,414,Check for completeness,2023-10-23 18:22:18.996,Clerk-000001,
47156,414,Information exchange,2023-10-23 18:44:37.093,Manager-000001,HOMONYMOUS(Request info)
47157,414,info received,2023-10-23 19:08:42.096,,
47158,414,Verification process,2023-10-23 19:08:52.096,Clerk-000006,HOMONYMOUS(Check for completeness)
47159,414,Perform checks,2023-10-23 19:18:40.526,Clerk-000003,
47160,414,Make decision,2023-10-23 19:20:27.396,Manager-000003,
47161,414,Notify accept,2023-10-23 19:35:05.104,Manager-000004,
47162,414,Deliver card,2023-10-23 19:42:15.347,Manager-000001,
20329,415,Check for completeness,2023-10-23 18:42:03.107,Clerk-000004,
20330,415,Perform checks,2023-10-23 18:55:32.307,Clerk-000002,
20331,415,Make decision,2023-10-23 18:57:21.251,Manager-000002,
20332,415,Notify accept,2023-10-23 19:09:52.293,Manager-000006,
20333,415,Deliver card,2023-10-23 19:15:28.910,Manager-000005,
33439,416,Check for completeness,2023-10-23 21:04:21.043,Clerk-000005,
33440,416,Request info,2023-10-23 21:08:11.303,Manager-000002,
33441,416,info received,2023-10-23 21:30:21.305,,
33442,416,Check for completeness,2023-10-23 21:30:31.305,Clerk-000001,
33443,416,Information exchange,2023-10-23 21:35:02.754,Manager-000006,HOMONYMOUS(Request info)
33444,416,info received,2023-10-23 21:44:49.454,,
33445,416,Check for completeness,2023-10-23 21:44:59.454,Clerk-000006,
33446,416,Information exchange,2023-10-23 22:11:36.656,Manager-000001,HOMONYMOUS(Request info)
33447,416,info received,2023-10-23 22:36:00.046,,
33448,416,Check for completeness,2023-10-23 22:36:10.046,Clerk-000002,
33449,416,Perform checks,2023-10-23 22:48:15.649,Clerk-000004,
33450,416,Make decision,2023-10-23 22:48:57.113,Manager-000005,
33451,416,Notify accept,2023-10-23 22:56:33.756,Manager-000004,
33452,416,Deliver card,2023-10-23 23:21:19.607,Manager-000005,
47215,417,Check for completeness,2023-10-23 21:38:35.403,Clerk-000004,
47216,417,Perform checks,2023-10-23 21:47:12.271,Clerk-000005,
47217,417,Make decision,2023-10-23 21:50:53.972,Manager-000005,
47218,417,notify reject,2023-10-23 22:02:48.019,Manager-000004,
47219,417,review request received,2023-10-23 22:27:03.547,,
47220,417,Check for completeness,2023-10-23 22:27:13.547,Clerk-000001,
47221,417,Request info,2023-10-23 22:46:35.901,Manager-000006,
47222,417,info received,2023-10-23 22:49:44.426,,
47223,417,Check for completeness,2023-10-23 22:49:54.426,Clerk-000005,
47224,417,Request info,2023-10-23 22:54:00.675,Manager-000003,
47225,417,info received,2023-10-23 23:07:09.397,,
47226,417,Check for completeness,2023-10-23 23:07:19.397,Clerk-000001,
47227,417,Perform checks,2023-10-23 23:08:40.155,Clerk-000002,
47228,417,Make decision,2023-10-23 23:15:21.284,Manager-000006,
47229,417,Notify accept,2023-10-23 23:31:28.219,Manager-000002,
47230,417,Deliver card,2023-10-23 23:40:25.111,Manager-000004,
20316,418,Check for completeness,2023-10-23 21:43:50.771,Clerk-000002,
20317,418,Perform checks,2023-10-23 21:45:14.375,Clerk-000003,
20318,418,Make decision,2023-10-23 21:56:10.804,Manager-000003,
20319,418,notify reject,2023-10-23 22:18:59.986,Manager-000002,
20320,418,time out,2023-10-23 22:47:11.916,,
6794,419,Check for completeness,2023-10-23 22:50:57.355,Clerk-000003,
6795,419,Perform checks,2023-10-23 22:52:16.233,Clerk-000006,
6796,419,Make decision,2023-10-23 23:01:34.694,Manager-000001,
6797,419,notify reject,2023-10-23 23:11:44.894,Manager-000002,
6798,419,time out,2023-10-23 23:19:43.834,,
34369,420,Verification process,2023-10-23 23:26:26.961,Clerk-000004,HOMONYMOUS(Check for completeness)
34370,420,Request info,2023-10-23 23:27:01.535,Manager-000003,
34371,420,info received,2023-10-23 23:27:19.791,,
34372,420,Check for completeness,2023-10-23 23:27:29.791,Clerk-000003,
34373,420,Request info,2023-10-23 23:29:07.194,Manager-000001,
34374,420,info received,2023-10-23 23:36:35.266,,
34375,420,Check for completeness,2023-10-23 23:36:45.266,Clerk-000005,
34376,420,Verification process,2023-10-23 23:42:13.567,Clerk-000006,HOMONYMOUS(Perform checks)
34377,420,Make decision,2023-10-23 23:56:57.143,Manager-000003,
34378,420,notify reject,2023-10-24 00:09:36.390,Manager-000006,
34379,420,review request received,2023-10-24 00:14:47.820,,
34380,420,Check for completeness,2023-10-24 00:14:57.820,Clerk-000001,
34381,420,Request info,2023-10-24 00:22:54.012,Manager-000005,
34382,420,info received,2023-10-24 00:23:33.883,,
34383,420,Check for completeness,2023-10-24 00:23:43.883,Clerk-000002,
34384,420,Request info,2023-10-24 00:30:15.900,Manager-000001,
34385,420,info received,2023-10-24 00:45:06.741,,
34386,420,Check for completeness,2023-10-24 00:45:16.741,Clerk-000003,
34387,420,Request info,2023-10-24 00:56:39.695,Manager-000004,
34388,420,info received,2023-10-24 01:09:57.252,,
34389,420,Check for completeness,2023-10-24 01:10:07.252,Clerk-000006,
34390,420,Verification process,2023-10-24 01:22:38.205,Clerk-000002,HOMONYMOUS(Perform checks)
34391,420,Make decision,2023-10-24 01:35:13.235,Manager-000002,
34392,420,notify reject,2023-10-24 01:46:54.410,Manager-000004,
34393,420,time out,2023-10-24 01:47:05.005,,
9524,421,Check for completeness,2023-10-24 00:36:42.623,Clerk-000004,
9525,421,Request info,2023-10-24 00:46:57.145,Manager-000002,
9526,421,info received,2023-10-24 00:50:29.931,,
9527,421,Check for completeness,2023-10-24 00:50:39.931,Clerk-000005,
9528,421,Request info,2023-10-24 01:03:34.714,Manager-000003,
9529,421,info received,2023-10-24 01:10:12.940,,
9530,421,Check for completeness,2023-10-24 01:10:22.940,Clerk-000001,
9531,421,Request info,2023-10-24 01:17:19.559,Manager-000006,
9532,421,info received,2023-10-24 01:27:30.913,,
9533,421,Check for completeness,2023-10-24 01:27:40.913,Clerk-000004,
9534,421,Request info,2023-10-24 01:29:19.948,Manager-000005,
9535,421,info received,2023-10-24 01:31:33.198,,
