Case,Activity,Timestamp,Resource,Event,label
5913868,perspective from GS or VROM received,2013-08-13 07:00:01.000,560890,34988,
5913868,perspective on draft decision environmental permit received,2013-08-13 07:00:02.000,560890,34987,
5913868,phase perspective submitted,2013-08-13 07:00:03.000,560890,34990,
5913868,treat subcase perspective,2013-08-13 07:00:04.000,560890,34991,
5913868,create publication document,2013-09-03 07:00:01.000,560890,34998,
5913868,creating environmental permit decision,2013-09-03 07:00:02.000,560890,35002,
5913868,decision date prior to decision,2013-09-03 07:00:03.000,560890,34995,
5913868,enter senddate decision environmental permit,2013-09-03 07:00:04.000,560890,35001,
5913868,generating decision environmental permit,2013-09-03 07:00:05.000,560890,34999,
5913868,perspective regarding draft founded,2013-09-03 07:00:06.000,560890,34992,
5913868,phase decision sent,2013-09-03 07:00:07.000,560890,35000,
5913868,phase decision taken,2013-09-03 07:00:08.000,560890,35005,
5913868,register objection and appeal periods,2013-09-03 07:00:09.000,560890,34997,
5913868,subcase perspective complete,2013-09-03 07:00:10.000,560890,35004,
5913868,submit decision,2013-09-03 07:00:11.000,560890,34996,
5913868,suspension ground applicable,2013-09-03 07:00:12.000,560890,34994,
5913868,transcript decision environmental permit to stakeholders,2013-09-03 07:00:13.000,560890,35003,
5913868,updated plan after perspective,2013-09-03 07:00:14.000,560890,34993,
5913868,enter senddate decision environmental permit,2013-09-06 07:00:02.000,560890,35008,
5913868,date decision for inspection,2013-09-12 07:00:02.000,560890,35009,
5927193,register submission date request,2012-09-26 07:00:05.000,560912,35010,
5927193,send confirmation receipt_signed1,2012-09-26 07:00:05.600,560912,35010,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-09-26 07:00:06.100,560912,35010,collateral events(send confirmation receipt)
5927193,phase application received,2012-10-04 18:46:10.000,560912,35012,
5927193,send confirmation receipt_signed1,2012-10-04 18:46:10.900,560912,35012,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-04 18:46:11.800,560912,35012,collateral events(send confirmation receipt)
5927193,send confirmation receipt,2012-10-04 18:47:38.000,560912,35015,
5927193,send confirmation receipt_signed1,2012-10-04 18:47:38.800,560912,35015,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-04 18:47:39.500,560912,35015,collateral events(send confirmation receipt)
5927193,regular procedure without MER,2012-10-04 18:47:50.000,560912,35017,
5927193,send confirmation receipt_signed1,2012-10-04 18:47:50.500,560912,35017,collateral events(send confirmation receipt)
5927193,start WABOprocedure,2012-10-04 18:47:51.000,560912,35018,
5927193,send confirmation receipt_signed2,2012-10-04 18:47:51.200,560912,35017,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed1,2012-10-04 18:47:51.500,560912,35018,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-04 18:47:51.800,560912,35018,collateral events(send confirmation receipt)
5927193,send procedure confirmation,2012-10-04 18:47:53.000,560912,35019,
5927193,send confirmation receipt_signed1,2012-10-04 18:47:53.600,560912,35019,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-04 18:47:53.800,560912,35019,collateral events(send confirmation receipt)
5927193,request complete,2012-10-31 20:20:42.000,2670601,35027,
5927193,send confirmation receipt_signed1,2012-10-31 20:20:42.800,2670601,35027,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-31 20:20:43.300,2670601,35027,collateral events(send confirmation receipt)
5927193,phase advice known,2012-10-31 20:20:54.000,2670601,35036,
5927193,send confirmation receipt_signed1,2012-10-31 20:20:54.000,2670601,35036,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-31 20:20:54.100,2670601,35036,collateral events(send confirmation receipt)
5927193,creating environmental permit decision,2012-10-31 20:20:59.000,2670601,35041,
5927193,send confirmation receipt_signed1,2012-10-31 20:20:59.000,2670601,35041,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-10-31 20:20:59.800,2670601,35041,collateral events(send confirmation receipt)
5927193,record date of decision environmental permit,2012-11-06 08:00:04.000,560890,35047,
5927193,send confirmation receipt_signed1,2012-11-06 08:00:04.100,560890,35047,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-11-06 08:00:04.100,560890,35047,collateral events(send confirmation receipt)
5927193,transcript decision environmental permit to stakeholders,2012-11-06 19:38:26.000,560890,35051,
5927193,send confirmation receipt_signed1,2012-11-06 19:38:26.500,560890,35051,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-11-06 19:38:26.900,560890,35051,collateral events(send confirmation receipt)
5927193,enter senddate decision environmental permit,2012-11-06 19:38:30.000,560890,35052,
5927193,send confirmation receipt_signed1,2012-11-06 19:38:30.000,560890,35052,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-11-06 19:38:30.200,560890,35052,collateral events(send confirmation receipt)
5927193,phase decision sent,2012-11-06 19:38:31.000,560890,35053,
5927193,send confirmation receipt_signed1,2012-11-06 19:38:31.800,560890,35053,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-11-06 19:38:32.600,560890,35053,collateral events(send confirmation receipt)
5927193,date decision for inspection,2012-11-15 08:00:03.000,560890,35057,
5927193,send confirmation receipt_signed1,2012-11-15 08:00:03.500,560890,35057,collateral events(send confirmation receipt)
5927193,send confirmation receipt_signed2,2012-11-15 08:00:03.900,560890,35057,collateral events(send confirmation receipt)
5951292,register submission date request,2012-10-02 07:00:02.000,560872,35058,
5951292,phase application received,2012-10-11 15:39:20.000,560872,35060,
5951292,send confirmation receipt,2012-10-11 15:39:21.000,560872,35061,
5951292,send confirmation receipt,2012-10-11 15:41:23.000,560872,35063,
5951292,regular procedure without MER,2012-10-11 15:41:26.000,560872,35065,
5951292,start WABOprocedure,2012-10-11 15:41:27.000,560872,35066,
5951292,enter senddate procedure confirmation,2012-10-11 15:41:28.000,560872,35068,
5951292,send procedure confirmation,2012-10-11 15:41:29.000,560872,35067,
5951292,request complete,2012-10-30 17:51:08.000,2670601,35073,
5951292,article 34  WABO applies,2012-10-30 17:52:51.000,2670601,35080,
5951292,phase advice known,2012-10-30 17:52:54.000,2670601,35082,
5951292,submit decision,2012-11-09 16:58:36.000,560890,35090,
5951292,enter senddate decision environmental permit,2012-11-09 17:00:18.000,560890,35095,
5951292,phase decision sent,2012-11-09 17:00:19.000,560890,35097,
5951292,enter senddate decision environmental permit,2012-11-12 08:00:02.000,560890,35099,
5951292,date decision for inspection,2012-11-22 08:00:02.000,560890,35100,
5952610,register submission date request,2012-10-09 07:00:08.000,560872,35101,
5952610,phase application received,2012-10-11 16:15:35.000,560872,35103,
5952610,send confirmation receipt,2012-10-11 16:15:36.000,560872,35104,
5952610,send confirmation receipt,2012-10-11 16:17:56.000,560872,35106,
5952610,regular procedure without MER,2012-10-11 16:17:58.000,560872,35108,
5952610,start WABOprocedure,2012-10-11 16:17:59.000,560872,35109,
5952610,send procedure confirmation,2012-10-11 16:18:00.000,560872,35110,
5952610,enter senddate procedure confirmation,2012-10-11 16:18:01.000,560872,35111,
5952610,phase advice known,2012-11-20 21:43:06.000,3273854,35125,
5952610,grounds for refusal,2012-11-20 21:43:07.000,3273854,35127,
5952610,ask stakeholders views,2012-11-20 21:43:08.000,3273854,35128,
5952610,suspension ground applicable,2012-11-20 21:43:09.000,3273854,35129,
5952610,by law,2012-11-20 21:43:10.000,3273854,35130,
5952610,creating environmental permit decision,2012-11-20 21:43:11.000,3273854,35131,
5952610,submit decision,2012-11-20 22:41:39.000,560890,35134,
5952610,transcript decision environmental permit to stakeholders,2012-11-20 22:46:58.000,560890,35139,
5952610,enter senddate decision environmental permit,2012-11-20 22:47:01.000,560890,35141,
5952610,phase decision sent,2012-11-20 22:47:02.000,560890,35142,
5952610,date decision for inspection,2012-11-29 08:00:03.000,560890,35144,
5954716,register submission date request,2012-10-09 07:00:09.000,560872,35145,
5954716,send confirmation receipt_signed1,2012-10-09 07:00:09.400,560872,35145,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-09 07:00:09.400,560872,35145,collateral events(send confirmation receipt)
5954716,phase application received,2012-10-11 18:05:41.000,560872,35147,
5954716,send confirmation receipt_signed1,2012-10-11 18:05:41.400,560872,35147,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:05:41.500,560872,35147,collateral events(send confirmation receipt)
5954716,send confirmation receipt,2012-10-11 18:07:17.000,560872,35149,
5954716,send confirmation receipt_signed1,2012-10-11 18:07:17.500,560872,35149,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:07:17.600,560872,35149,collateral events(send confirmation receipt)
5954716,regular procedure without MER,2012-10-11 18:07:22.000,560872,35152,
5954716,send confirmation receipt_signed1,2012-10-11 18:07:22.500,560872,35152,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:07:22.800,560872,35152,collateral events(send confirmation receipt)
5954716,start WABOprocedure,2012-10-11 18:07:23.000,560872,35153,
5954716,send confirmation receipt_signed1,2012-10-11 18:07:23.900,560872,35153,collateral events(send confirmation receipt)
5954716,enter senddate procedure confirmation,2012-10-11 18:07:24.000,560872,35155,
5954716,send confirmation receipt_signed1,2012-10-11 18:07:24.600,560872,35155,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:07:24.800,560872,35153,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:07:24.800,560872,35155,collateral events(send confirmation receipt)
5954716,send procedure confirmation,2012-10-11 18:07:25.000,560872,35154,
5954716,send confirmation receipt_signed1,2012-10-11 18:07:25.400,560872,35154,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-11 18:07:26.300,560872,35154,collateral events(send confirmation receipt)
5954716,request complete,2012-10-31 00:13:33.000,2670601,35160,
5954716,send confirmation receipt_signed1,2012-10-31 00:13:33.800,2670601,35160,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-31 00:13:34.300,2670601,35160,collateral events(send confirmation receipt)
5954716,phase advice known,2012-10-31 00:13:48.000,2670601,35168,
5954716,send confirmation receipt_signed1,2012-10-31 00:13:48.200,2670601,35168,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-10-31 00:13:49.000,2670601,35168,collateral events(send confirmation receipt)
5954716,submit decision,2012-11-09 17:47:59.000,560890,35177,
5954716,send confirmation receipt_signed1,2012-11-09 17:47:59.600,560890,35177,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-11-09 17:47:59.800,560890,35177,collateral events(send confirmation receipt)
5954716,enter senddate decision environmental permit,2012-11-09 17:49:27.000,560890,35184,
5954716,send confirmation receipt_signed1,2012-11-09 17:49:27.500,560890,35184,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-11-09 17:49:27.700,560890,35184,collateral events(send confirmation receipt)
5954716,phase decision sent,2012-11-09 17:49:28.000,560890,35183,
5954716,send confirmation receipt_signed1,2012-11-09 17:49:28.100,560890,35183,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-11-09 17:49:28.300,560890,35183,collateral events(send confirmation receipt)
5954716,enter senddate decision environmental permit,2012-11-12 08:00:03.000,560890,35186,
5954716,send confirmation receipt_signed1,2012-11-12 08:00:03.200,560890,35186,collateral events(send confirmation receipt)
5954716,send confirmation receipt_signed2,2012-11-12 08:00:04.200,560890,35186,collateral events(send confirmation receipt)
